film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b6bbef955,2,The American Friend,Wim Wenders,1978,France | Federal Republic of Germany,Film noir,Film,Dennis Hopper | Bruno Ganz | Lisa Kreuzer
4ce2b6b7d56bb,2,High and Low,Akira Kurosawa,1963,Japan,Police drama | Crime,Film,Toshiro Mifune | Kyôko Kagawa | Tatsuya Mihashi
4ce2b84fa96ca,2,The Piano Teacher,Michael Haneke,2001,Austria | France | Germany,Drama,Film,Isabelle Huppert | Annie Girardot | Benoît Magimel
4ce2b7cd64dac,2,D'est,Chantal Akerman,1993,Belgium | France | Portugal,Documentary,Film,
4ce2b6ab0982b,2,The Ghost and Mrs Muir,Joseph L. Mankiewicz,1947,USA,Romance | Fantasy,Film,Gene Tierney | Rex Harrison | George Sanders
4ce2b6bd1e475,2,The Elephant Man,David Lynch,1980,USA,Biopic | Historical drama,Film,Anthony Hopkins | John Hurt | Anne Bancroft
4ce2b7cb0ad9a,2,Forrest Gump,Robert Zemeckis,1994,USA,Drama,Film,Tom Hanks | Robin Wright Penn | Gary Sinise
4ce2b848065bc,2,Requiem for a Dream,Darren Aronofsky,2000,USA,Drama,Film,The Kronos Quartet | Ellen Burstyn | Jared Leto
4ce2b6adaff92,2,Le Jour se Leve,Marcel Carné,1939,France,Drama,Film,Jean Gabin | Jacqueline Laurent | Arletty
4ce2b6b24a996,2,Black Orpheus,Marcel Camus,1959,Brazil | France | Italy,Romance,Film,Breno Mello | Marpessa Dawn | Lourdes de Oliveira
4ce2b754d88e2,2,Passion,Jean-Luc Godard,1982,Switzerland | France,Drama,Film,Isabelle Huppert | Hanna Schygulla | Michel Piccoli
4ce2b75c709d9,2,The Trial of Joan of Arc,Robert Bresson,1962,France,Historical drama,Film,Florence Delay | Jean-Claude Fourneau | Roger Honorat
4ce2b75a75449,2,Portrait of Ga,Margaret Tait,1952,United Kingdom,Artists' Moving Image,Film,
4ce2b6b0210f1,2,A Matter of Life and Death,Michael Powell/Emeric Pressburger,1946,United Kingdom,Fantasy | War,Film,David Niven | Roger Livesey | Raymond Massey
4ce2b6e9c78a5,2,The Tree of Wooden Clogs,Ermano Olmi,1978,Italy,Period drama,Film,Luigi Ornaghi | Francesca Moriggi | Omar Brignoli
4ce2b7550bab9,2,Pat Garrett & Billy the Kid,Sam Peckinpah,1973,USA,Western,Film,James Coburn | Kris Kristofferson | Richard Jaeckel
4ce2b6b3c5012,2,The Quiet Man,John Ford,1952,USA,Comedy | Drama,Film,John Wayne | Maureen O'Hara | Barry Fitzgerald
4ce2b6ad684f4,2,Ivan the Terrible,Sergei M Eisenstein,1945,USSR,Biopic | Historical drama,Film,Nikolai Cherkasov | Ludmila Tselikovskaya | Serafima Birman
4ce2b76077257,2,La Région Centrale,Michael Snow,1971,Canada,Documentary,Film,
4ce2b7f82aa3e,2,Boogie Nights,Paul Thomas Anderson,1997,USA,Drama,Film,Don Cheadle | Heather Graham | Luis Guzmán
4ce2b6af9d98d,2,Make Way for Tomorrow,Leo McCarey,1937,USA,Drama,Film,Victor Moore | Beulah Bondi | Fay Bainter
4ce2b6a516edb,2,The Big Heat,Fritz Lang,1953,USA,Thriller,Film,Glenn Ford | Gloria Grahame | Jocelyn Brando
4ce2b76692c72,2,Slow Motion,Jean-Luc Godard,1979,Austria | Switzerland | France | Federal Republic of Germany,Drama,Film,Isabelle Huppert | Jacques Dutronc | Nathalie Baye
4ce2b6adac471,2,Diary of a Country Priest,Robert Bresson,1951,France,Drama,Film,Claude Laydu | Léon Arvel | Antoine Balpêtré
4ce2b6b7d5c6e,2,Shadows of Our Forgotten Ancestors,Sergei Parajanov,1964,USSR,Drama,Film,Ivan Mikolaichuk | Larisa Kadochnikova | Tatiana Bestaeva
4ce2b7f21b141,2,The River,Tsai Ming Liang,1997,Taiwan,Drama,Film,Miao Tien | Lee Kang-sheng | Lu Hsiao-lin
4ce2b6adde47e,2,A Swedish Love Story,Roy Andersson,1970,Sweden,Drama,Film,Rolf Sohlman | Ann-Solfie Kylin | Bertil Norström
4ce2b6d27bdb7,2,Fata Morgana,Werner Herzog,1971,Federal Republic of Germany,Artists' Moving Image,Film,Wolfgang von Ungern-Sternberg | James William Gledhill | Eugen des Montagnes
4ce2b6a964824,2,Oedipux Rex,Pier Paolo Pasolini,1967,Italy,Drama,Film,Franco Citti | Silvana Mangano | Carmelo Bene
4ce2b6a486a77,2,The Red Balloon,Albert Lamorisse,1956,France,Fantasy,Film,Pascal Lamorisse | Georges Sellier | Vladimir Popov
4ce2b7c99ed38,2,Safe,Todd Haynes,1994,United Kingdom | USA,Drama,Film,Julianne Moore | Peter Friedman | Xander Berkeley
4ce2b6a478dcd,2,Stolen Kisses,François Truffaut,1968,France,Comedy | Romance | Drama,Film,Jean-Pierre Léaud | Delphine Seyrig | Claude Jade
4ce2b7757d932,2,The Golden Thread,Ritwik Ghatak,1965,India,Drama,Film,Abhi Bhattacharji | Madhabi Mukherjee | Satindra Bhattacharya
4ce2b6b02dc27,2,Meet Me In St. Louis,Vincente Minnelli,1944,USA,Musical,Film,Judy Garland | Margaret O'Brien | Mary Astor
4ce2b6ba0b5ce,2,The Milky Way,Luis Buñuel,1968,France | Italy,Drama,Film,Luis Buñuel | Paul Frankeur | Laurent Terzieff
4ce2b717f10d3,2,Arabian Nights,Pier Paolo Pasolini,1974,France | Italy,Fantasy,Film,Ninetto Davoli | Ines Pellegrini | Franco Citti
4ce2b6b65c69a,2,Big Deal on Madonna Street,Mario Monicelli,1958,Italy,Comedy,Film,Vittorio Gassman | Renato Salvatori | Marcello Mastroianni
4ce2b7dce0860,2,Dead Man,Jim Jarmusch,1995,Germany | Japan | USA,Western,Film,Johnny Depp | Gary Farmer | Lance Henriksen
4ce2b6aa852fc,2,The Killing,Stanley Kubrick,1956,USA,Film noir | Crime | Thriller | Drama,Film,Sterling Hayden | Coleen Gray | Vince Edwards
4ce2b8c358687,2,Secret Sunshine,Lee Chang-dong,2007,"Korea, Republic of",Drama,Film,Jun Do-yeon | Song Kang-ho | Seon Jeong-yeob
4ce2b735b66e4,2,Kramer vs. Kramer,Robert Benton,1979,USA,Legal and Courtroom drama,Film,Dustin Hoffman | Meryl Streep | Jane Alexander
4ce2b6b68d44c,2,The Sound of Music,Robert Wise,1965,USA,Musical | Historical drama,Film,Julie Andrews | Christopher Plummer | Richard Haydn
4ce2b732a9e56,2,"Arguments and a Story or Reason, Debate and a Tale",Ritwik Ghatak,1974,India,Drama,Film,Ritwik Ghatak | Tripti Mitra | Shaonli Mitra
4ce2b79d3ec22,2,Time of the Gypsies,Emir Kusturica,1989,Yugoslavia,Fantasy | Drama,Film,Davor Dujmovic | Bora Todorovic | Ljubica Adzovic
4ce2b74a0e043,2,The Night of Counting the Years,Shadi Abdel Salam,1970,Egypt,Historical drama,Film,Ahmed Marei | Zouzou Hamdi el-Hakim | Ahmed Hegazi
4ce2b6a9d6f74,2,The Phantom of Liberty,Luis Buñuel,1974,France,Artists' Moving Image,Film,Adriana Asti | Julien Bertheau | Jean-Claude Brialy
4ce2b6ba5932a,2,Week End,Jean-Luc Godard,1967,France | Italy,Drama,Film,Mireille Darc | Jean Yanne | Jean-Pierre Kalfon
4ce2b7cb412c6,2,Blue,Derek Jarman,1993,United Kingdom | Japan,Biopic | Artists' Moving Image,Film,John Quentin | Nigel Terry | Derek Jarman
4ce2b6b24f2c6,2,Orphée,Jean Cocteau,1950,France,Drama,Film,Ronald-François Lack | Jean Marais | François Périer
4ce2b7219ffd8,2,Greed,Erich von Stroheim,1925,USA,Drama,Film,ZaSu Pitts | Gibson Gowland | Jean Hersholt
4ce2b6bc12c41,2,Assault on Precinct 13,John Carpenter,1976,USA,Police drama | Thriller,Film,Austin Stoker | Darwin Joston | Laurie Zimmer
4ce2b79e253f5,2,Wild at Heart,David Lynch,1990,USA,Road movie | Drama,Film,Nicolas Cage | Laura Dern | Willem Dafoe
4ce2b6a52249e,2,The Big Sleep,Howard Hawks,1946,USA,Film noir | Thriller,Film,Humphrey Bogart | Lauren Bacall | John Ridgely
4ce2b6ae1daad,2,King Kong,Merian C. Cooper/Ernest B. Schoedsack,1933,USA,Horror | Fantasy,Film,Fay Wray | Robert Armstrong | Bruce Cabot
4ce2b6a9eb3ab,2,Faust,F. W. Murnau,1926,Germany,Fantasy | Period drama,Film,Gösta Ekman | Emil Jannings | Camilla Horn
4ce2b8cb1e8d5,2,Hunger,Steve McQueen,2008,United Kingdom | Ireland,Biopic,Film,Michael Fassbender | Liam Cunningham | Stuart Graham
4ce2b6bea840e,2,Monty Python's Life of Brian,Terry Jones,1979,United Kingdom,Comedy,Film,Graham Chapman | John Cleese | Terry Gilliam
4ce2b6ab5808b,2,Gone with the Wind,Victor Fleming,1939,USA,Romance | Period drama,Film,Thomas Mitchell | Barbara O'Neil | Vivien Leigh
4ce2b6b1a3be1,2,Black Girl,Ousmane Sembene,1965,France | Senegal,Drama,Film,Toto Bissainthe | Thérèse N'bissine Diop | Anne-Marie Jelinek
4ce2b6a6cee75,2,Alice in the Cities,Wim Wenders,1974,Federal Republic of Germany,Road movie,Film,Rüdiger Vogler | Yella Rottländer | Lisa Kreuzer
4ce2b6bb09360,2,The Wizard of Oz,Victor Fleming,1939,USA,Musical | Fantasy,Film,Judy Garland | Frank Morgan | Ray Bolger
4ce2b6b78bfc0,2,Tabu,F. W. Murnau,1931,USA,Drama,Film,Robert Flaherty | Anne Chevalier | William Bambridge
4ce2b6b94f5ad,2,Floating Clouds,Naruse Mikio,1955,Japan,Drama,Film,Hideko Takamine | Masayuki Mori | Mariko Okada
4ce2b6b1c2bff,2,We Won't Grow Old Together,Maurice Pialat,1972,France | Italy,Drama,Film,Marlène Jobert | Jean Yanne | Christine Fabréga
4ce2b6aa95af5,2,Frankenstein,James Whale,1931,USA,Horror | Science Fiction,Film,Colin Clive | Mae Clarke | John Boles
4ce2b73474f39,2,The King of Comedy,Martin Scorsese,1983,USA,Comedy | Crime,Film,Robert De Niro | Jerry Lewis | Diahnne Abbott
4ce2b724b7e05,2,Heaven's Gate,Michael Cimino,1980,USA,Western | Period drama,Film,Kris Kristofferson | Christopher Walken | John Hurt
10127,2,"Route One, USA",Robert Kramer,,,,,
4ce2b84b9bd78,2,Twenty Years Later,Eduardo Coutinho,1984,Brazil,Documentary,Film,Eduardo Coutinho | Ferreira Gullar | Tite de Lemos
4ce2b740d3924,2,Marketa Lazarová,Frantisek Vlácil,1967,Czechoslovakia,Period drama,Film,Josef Kemr | Nada Hejná | Jaroslav Moucka
4ce2b7a386c30,2,The Match Factory Girl,Aki Kaurismaki,1990,Finland | Sweden,Drama,Film,Kati Outinen | Elina Salo | Esko Nikkari
4ce2b69aed562,2,Brazil,Terry Gilliam,1985,United Kingdom | USA,Comedy | Science Fiction | Fantasy,Film,Jonathan Pryce | Robert De Niro | Katherine Helmond
4ce2b6af6e08b,2,McCabe and Mrs Miller,Robert Altman,1971,USA,Western,Film,Warren Beatty | Julie Christie | René Auberjonois
4ce2b6bdafb40,2,Grey Gardens,Maysles Brothers,1975,USA,Documentary,Film,Edith Bouvier Beale | Jerry Torre | Lois Wright
4ce2b6ba017c2,2,I Vitelloni,Federico Fellini,1953,France | Italy,Drama,Film,Franco Interlenghi | Alberto Sordi | Franco Fabrizi
4ce2b798d6103,2,Salaam Bombay!,Mira Nair,1988,France | United Kingdom | India,Drama,Film,Shafiq Syed | Raghuvir Yadav | Aneeta Kanwar
4ce2b6bfbf08f,2,Carrie,Brian de Palma,1976,USA,Horror,Film,Sissy Spacek | Piper Laurie | Amy Irving
4ce2b75f1c842,2,Raising Arizona,Joel & Ethan Coen,1987,USA,Drama,Film,Nicolas Cage | Holly Hunter | Trey Wilson
4ce2b775b479a,2,Sweetie,Jane Campion,1989,Australia,Comedy | Drama,Film,Genevieve Lemon | Karen Colston | Tom Lycos
4ce2b77a7e0f2,2,A Time to Live and a Time To Die,Hsiao-hsien Hou,1985,Taiwan,Drama,Film,Hou Hsiao-Hsien | Yu An-shun | Tien Feng
4ce2b6bc32329,2,Being There,Hal Ashby,1979,USA,Comedy,Film,Peter Sellers | Shirley MacLaine | Melvyn Douglas
4ce2b6a59e27b,2,La Belle et la Bete,Jean Cocteau,1946,France,Fantasy,Film,Jean Marais | Josette Day | Mila Parély
4ce2b6ae7b702,2,Lancelot Du Lac,Robert Bresson,1974,France | Italy,Romance | War | Drama,Film,Luc Simon | Laura Duke Condominas | Humbert Balsan
4ce2b8b9be14b,2,Syndromes and a Century,Apichatpong Weerasethakul,2006,Austria | France | Netherlands | Thailand,Drama,Film,Nantarat Sawaddikul | Jaruchai Iamaram | Sophon Pukanok
4ce2b6b0d6787,2,Mothlight,Stan Brakhage,1963,USA,Artists' Moving Image,Film,
4ce2b6b5bfaab,2,Shock Corridor,Samuel Fuller,1963,USA,Drama,Film,Peter Breck | Constance Towers | Gene Evans
4ce2b7378be4e,2,The Last Movie,Dennis Hopper,1971,USA,Drama,Film,Dennis Hopper | Stella Garcia | Julie Adams
4ce2b8d817b4e,2,White Material,Claire Denis,2009,Cameroon | France,Drama,Film,Isabelle Huppert | Christophe Lambert | Nicolas Duvauchelle
4ce2b6acbe590,2,Hud,Martin Ritt,1962,USA,Western,Film,Paul Newman | Melvyn Douglas | Patricia Neal
4ce2b6b1ed5b4,2,October,Sergei M Eisenstein,1928,USSR,Drama,Film,Vasili Nikolaievich Nikandrov | Nikolai Popov | Boris Livanov
4ce2b8a2b0940,2,Head-On,Fatih Akin,2003,Germany,Drama,Film,Birol Ünel | Sibel Kekilli | Catrin Striebeck
4ce2b78ba9397,2,Withnail & I,Bruce Robinson,1986,United Kingdom,Comedy | Drama,Film,Paul McGann | Richard E. Grant | Richard Griffiths
4ce2b7f2ccb1b,2,Under the Skin,Carine Adler,1997,United Kingdom,Melodrama,Film,Samantha Morton | Claire Rushbrook | Rita Tushingham
4ce2b6b2314d3,2,When a Woman Ascends the Stairs,Naruse Mikio,1960,Japan,,Film,Hideko Takamine | Masayuki Mori | Reiko Dan
4ce2b6b323459,2,Le Plaisir,Max Ophüls,1951,France,Anthology,Film,Jean Servais | Peter Ustinov | Anton Walbrook
4ce2b71c59462,2,Full Metal Jacket,Stanley Kubrick,1987,United Kingdom | USA,War,Film,Matthew Modine | Adam Baldwin | Vincent D'Onofrio
4ce2b8bc5e3ad,2,Colossal Youth,Pedro Costa,2006,Switzerland | France | Portugal,,Film,Ventura | Vanda Duarte | Beatriz Duarte
4ce2b6be91701,1,The Stud Farm,András Kovács,1978,Hungary,Drama,Film,József Madaras | Ferenc Fabian | Sándor Horváth
4ce2b809e0bf3,1,The Last Days of Disco,Whit Stillman,1998,USA,Drama,Film,Chloë Sevigny | Kate Beckinsale | Christopher Eigeman
4ce2b6a9308a8,1,Dracula,Terence Fisher,1958,United Kingdom,Horror,Film,Peter Cushing | Michael Gough | Melissa Stribling
4ce2b70185ec6,1,City Girl,FW Murnau,1929,USA,,Film,Charles Farrell | Mary Duncan | David Torrence
4ce2b8d884d20,1,Inception,Christopher Nolan,2010,United Kingdom | USA,Crime | Science Fiction | Thriller,Film,Leonardo DiCaprio | Ken Watanabe | Joseph Gordon-Levitt
4ce2b8cd84dc0,1,Teza,Haile Gerima,2008,Ethiopia | France | Germany,Drama,Film,Aaron Arefe | Abiye Tedia | Takelech Beyene
4ce2b7e1e2c7f,1,God's Comedy,João César Monteiro,1995,Denmark | France | Italy | Portugal,Drama,Film,João César Monteiro | Claudia Teixeira | Raquel Ascensao
4ce2b6f19c7e7,1,The Band Wagon,Vincente Minnelli,1953,USA,Musical,Film,Fred Astaire | Cyd Charisse | Oscar Levant
4ce2b6af56337,1,Lucía,Humberto Solás,1969,Cuba,Drama,Film,Raquel Revuelta | Eduardo Moure | Eslinda Núñez
4ce2b6bb73a27,1,You Only Live Once,Fritz Lang,1937,USA,Film noir,Film,Sylvia Sidney | Henry Fonda | Barton Maclane
4ce2b69ad035e,1,Born in Flames,Lizzie Borden,1983,USA,Comedy | Drama,Film,Honey | Adele Bertei | Jeanne Satterfield
4ce2b716c6889,1,The Woman Next Door,François Truffaut,1981,France,Romance | Drama,Film,Gérard Depardieu | Fanny Ardant | Henri Garçin
4ce2b6bc7aa91,1,The Lorry,Marguerite Duras,1977,France,Romance | Drama,Film,Marguerite Duras | Gérard Depardieu
4ce2b6a476a8b,1,The Awful Truth,Leo McCarey,1937,USA,Comedy | Romance,Film,Irene Dunne | Cary Grant | Ralph Bellamy
4ce2b6f70f8b9,1,The Jester,José Álvaro Morais,1987,Portugal,Drama,Film,Luísa Marques | Victor Santos Ramos | Fernando Heitor
4ce2b7ab90f6c,1,Life is Sweet,Mike Leigh,1990,United Kingdom,Comedy | Drama,Film,Alison Steadman | Jim Broadbent | Timothy Spall
4ce2b6c0785ef,1,Shoeshine,Vittorio De Sica,1946,Italy,Drama,Film,Franco Interlenghi | Rinaldo Smordoni | Aniello Mele
4ce2b6b90ae90,1,Le Trou,Jacques Becker,1960,France | Italy,,Film,Philippe Leroy | Marc Michel | Jean Kéraudy
4ce2b6ac64d86,1,The Inmortal Story,Orson Welles,1968,France,Period drama,Television,Orson Welles | Jeanne Moreau | Roger Coggio
4ce2b8152bc43,1,Fight Club,David Fincher,1999,Germany | USA,Drama,Film,Brad Pitt | Edward Norton | Helena Bonham Carter
4ce2b73ce492b,1,Ludwig,Luchino Visconti,1972,France | Italy | Federal Republic of Germany,Biopic | Historical drama,Film,Helmut Berger | Trevor Howard | Silvana Mangano
4ce2b6b376514,1,Primate,Frederick Wiseman,1974,USA,Documentary,Film,
4ce2b6b0c0145,1,Moonfleet,Fritz Lang,1955,USA,Crime | Period drama,Film,Stewart Granger | George Sanders | Joan Greenwood
4ce2b6a880126,1,David Holzman's Diary,Jim McBride,1968,USA,Comedy | Drama,Film,L.M. Kit Carson | Eileen Dietz | Louise Levine
4ce2b796968cb,1,Iguana,Monte Hellman,1988,Switzerland | Italy,Drama,Film,Everett McGill | Maru Valdivielso | Fabio Testi
4ce2b6a8dce9c,1,Sundays and Cybèle,Serge Bourguignon,1962,France,Drama,Film,Hardy Kruger | Nicole Courcel | Patricia Gozzi
4ce2b6fe560c7,1,The Sorrow and the Pity,Marcel Ophüls,1969,Switzerland | Federal Republic of Germany,Documentary,Film,Marcel Ophüls | André Harris | Georges Bidault
4ce2b6b513f84,1,Saturday Night and Sunday Morning,Karel Reiz,1960,United Kingdom,Drama,Film,Albert Finney | Shirley Anne Field | Rachel Roberts
4ce2b7e195703,1,Heat,Michael Mann,1995,USA,Police drama | Crime,Film,Al Pacino | Robert De Niro | Val Kilmer
4ce2b6b3b0db7,1,The Human Pyramid,Jean Rouch,1961,France,Drama,Film,Nadine Ballot | Denise | Alain
4ce2b6bdd160b,1,Heart of Glass,Werner Herzog,1976,Federal Republic of Germany,Comedy | Drama,Film,Josef Bierbichler | Stefan Güttler | Clemens Scheitz
4ce2b6ae68b9c,1,The Lady from Shanghai,Orson Welles,1947,USA,Film noir,Film,Rita Hayworth | Orson Welles | Everett Sloane
4ce2b6ac66274,1,Allures,Jordan Belson,1960,USA,,Film,
4ce2b8cdab3da,1,Two Legged Horse,Samira Makhmalbaf,2009,Iran,,Film,
4ce2b8bc050f0,1,The Road,Sun Yu,2006,People's Republic of China,,Film,Zhang Jingchu | Fan Wei | Nie Yuan
4ce2b6af82b73,1,Mademoiselle,Tony Richardson,1966,France | United Kingdom,Drama,Film,Jeanne Moreau | Ettore Manni | Umberto Orsini
4ce2b6abaf2a8,1,Guys and Dolls,Joseph L. Mankiewicz,1955,USA,Musical,Film,Marlon Brando | Jean Simmons | Frank Sinatra
4ce2b75ec3349,1,Radio Days,Woody Allen,1987,USA,Comedy,Film,Seth Green | Julie Kavner | Michael Tucker
4ce2b6af14cce,1,Lolita,Stanley Kubrick,1961,United Kingdom | USA,Comedy | Drama,Film,James Mason | Shelley Winters | Sue Lyon
4ce2b8b64adb1,1,Black Sun,Gary Tarn,2005,United Kingdom | USA,,Film,Hugues de Montalembert
4ce2b6bb4d775,1,A Simple Even,Sohrab Shahid-Saless,1973,Iran,Drama,Film,Mohammad Zamani | Aneh-Mohammad Tarikhi | Habibollah Safarian
4ce2b6a5ec1d2,1,Bob le flambeur,Jean-Pierre Melville,1956,France,Gangster,Film,Isabelle Corey | Daniel Cauchy | Roger Duchesne
4ce2b79440df0,1,"Cook, The Thief, His Wife & Her Lover, The",Peter Greenaway,1989,France | United Kingdom,Drama,Film,Richard Bohringer | Michael Gambon | Helen Mirren
4ce2b6b681db5,1,The Forty First,Grigori Chukhrai,1956,USSR,,Film,Izolda Izvitskaya | Oleg Strizhenov | Nikolai Kryuchkov
4ce2b7754b867,1,The Herd,Yilmaz Güney,1978,Turkey,,Film,Tarik Akan | Melike Demirag | Tuncel Kurtiz
4ce2b8153ced0,1,Sicilia!,Jean-Marie Straub/Danièle Huillet,1998,France | Germany | Italy,Drama,Film,Gianni Buscarino | Vittorio Vigneri | Angela Nugara
4ce2b8112eb52,1,Cure,Kurosawa Kiyoshi,1998,Japan,Detective drama | Crime,Film,Kôji Yakusho | Tsuyoshi Ujiki | Anna Nakagawa
4ce2b8587682a,1,Time Out,Laurent Cantet,2001,France,Drama,Film,Aurélien Recoing | Karin Viard | Serge Livrozet
4ce2b6beb2f3c,1,My Brilliant Career,Gillian Armstrong,1979,Australia,Drama,Film,Judy Davis | Sam Neill | Wendy Hughes
4ce2b6a4479c3,1,Even the Dwarves Started Small,Werner Herzog,1970,Federal Republic of Germany,Drama,Film,Helmut Döring | Gerd Gickel | Paul Glauer
4ce2b8e06111e,1,Hugo,Martin Scorsese,2011,USA,Fantasy,Film,Ben Kingsley | Sacha Baron Cohen | Asa Butterfield
4ce2b6e49f957,1,Stadt in Flammen,Schmelzdahin,1984,Switzerland,,Film,
4ce2b8c558855,1,Up,Pete Docter/Bob Peterson,2009,USA,Comedy | Animation | Action and Adventure,Film,Edward Asner | Christopher Plummer | Jordan Nagai
4ce2b71f5aefa,1,Gloria,John Cassavetes,1980,USA,Gangster | Crime | Thriller,Film,Gena Rowlands | Buck Henry | Julie Carmen
4ce2b70412349,1,How Yukong Moved the Mountains,Joris Ivens/Marceline Loridan Ivens,1976,France,Anthology | Documentary,Film,
4ce2b8115dcd0,1,Buena Vista Social Club,Wim Wenders,1999,Germany,Documentary,Film,Joachim Cooder | Ry Cooder | Ibrahim Ferrer
4ce2b6979a05b,1,Couch (series),Andy Warhol,1966,USA,Drama,Film,Gerard Malanga | Ondine | Allen Ginsberg
4ce2b6b9784c5,1,The Unknown,Tod Browning,1927,USA,Drama,Film,Lon Chaney | Norman Kerry | Joan Crawford
4ce2b8c7e01cb,1,Pitcher of Colored Light,Robert Beavers,2007,USA,,Film,
4ce2b6f5b2e41,1,The Bitter Tears of Petra von Kant,Rainer Werner Fassbinder,1972,Federal Republic of Germany,Drama,Film,Margit Carstensen | Hanna Schygulla | Katrin Schaake
4ce2b6b289248,1,The Panic in Needle Park,Jerry Schatzberg,1971,USA,Drama,Film,Al Pacino | Kitty Winn | Alan Vint
4ce2b6ad0c120,1,In a Lonely Place,Nicholas Ray,1950,USA,Film noir | Crime,Film,Humphrey Bogart | Gloria Grahame | Frank Lovejoy
4ce2b6bb4355b,1,Xala,Ousmane Sembene,1974,Senegal,Comedy,Film,Thierno Leye | Seune Samb | Myriam Niang
4ce2b6b39cd44,1,The Prowler,Joseph Losey,1950,USA,Crime | Thriller,Film,Van Heflin | Evelyn Keyes | John Maxwell
4ce2b6ad7924c,1,How to be Loved,Wojciech Has,1962,Poland,Drama,Film,Barbara Krafft | Zbigniew Cybulski | Artur Mlodnicki
4ce2b77a030e7,1,The Death of Maria Malibran,Werner Schroeter,1971,Federal Republic of Germany,Drama,Film,Magdalena Montezuma | Christine Kaufmann | Candy Darling
4ce2b8bf0cf11,1,Inland Empire,David Lynch,2006,France | Poland | USA,,Film,Laura Dern | Jeremy Irons | Justin Theroux
4ce2b771c065a,1,Standard Gauge,Morgan Fisher,1985,USA,Documentary,Film,
4ce2b6bc1e641,1,Cairo Station,Youssef Chahine,1958,Egypt,Drama,Film,Mike & His Skyrockets | Farid Shawki | Hind Rostom
4ce2b77e0cbde,1,Two People,Carl Theodor Dreyer,1945,Sweden,Drama,Film,Georg Rydeberg | Wanda Rothgardt | Gabriel Alw
4ce2b6b7957da,1,Taking Off,Milos Forman,1971,USA,Comedy,Film,Lynn Carlin | Buck Henry | Linnea Heacock
4ce2b6bbbf7eb,1,Monsieur Verdoux,Charles Chaplin,1947,USA,Comedy,Film,Charles Chaplin | Mady Correll | Allison Roddan
4ce2b6b1162f6,1,My Little Chickadee,Edward F Cline,1940,USA,Comedy | Western,Film,Mae West | W.C. Fields | Joseph Calleia
4ce2b6aa01fc8,1,Une Femme Douce,Robert Bresson,1969,France,Drama,Film,Dominique Sanda | Guy Frangin | Jane Lobre
4ce2b6edbea40,1,The Earth,Youssef Chahine,1969,Egypt,Drama,Film,Nagwa Ibrahim | Mahmoud el-Milligi | Ezzat el-Alaili
10073,1,The Trip,Michael Winterbottom,,,,,
4ce2b8b181e2e,1,Babel,Alejandro González Iñárritu,2006,Mexico | USA,,Film,Brad Pitt | Cate Blanchett | Mohamed Akhzam
4ce2b7af7cfb2,1,The Little Richard Story,William Klein,1980,USA,,Film,Little Richard
4ce2b6b92a9f0,1,Twelve O'Clock High,Henry King,1949,USA,War,Film,Gregory Peck | Hugh Marlowe | Gary Merrill
4ce2b78dc77f5,1,The Year of Living Dangerously,Peter Weir,1982,Australia | USA,Romance | War,Film,Mel Gibson | Sigourney Weaver | Linda Hunt
4ce2b79c39e2c,1,Another Woman,Woody Allen,1988,USA,Drama,Film,Gena Rowlands | Mia Farrow | Ian Holm
4ce2b8b97c3b2,1,Zodiac,David Fincher,2007,USA,,Film,Jake Gyllenhaal | Mark Ruffalo | Robert Downey Jr
4ce2b77c4716c,1,Traité de bave et d'éternité,Isidore Isou,,France,,Film,
4ce2b719a7e4a,1,A Grin Without a Cat,Chris Marker,1977,France,Documentary,Film,Davos Hanich | Simone Signoret | Jorge Semprún
4ce2b6bb5aee6,1,Women of the Night,Mizoguchi Kenji,1948,Japan,Drama,Film,Kinuyo Tanaka | Sanae Takasugi | Umeko Obayashi
4ce2b6bca38b4,1,The Clock,Vincente Minnelli,1945,USA,Romance,Film,Judy Garland | Robert Walker | James Gleason
4ce2b79b70f1b,1,Manhunter,Michael Mann,1986,USA,Horror | Crime | Thriller,Film,William Petersen | Kim Greist | Joan Allen
4ce2b89f68292,1,Oldboy,Park Chan-wook,2003,"Korea, Republic of",Thriller,Film,Choi Min-sik | Yu Ji-tae | Gang Hye-jung
4ce2b89b8e9ee,1,The Return,Andrei Zvyagintsev,2003,Russian Federation,Drama,Film,Vladimir Garin | Ivan Dobronravov | Konstantin Lavronenko
4ce2b6f71c846,1,Body and Soul,Robert Rossen,1947,USA,Film noir,Film,John Garfield | Lilli Palmer | Hazel Brooks
4ce2b8a0ad4c4,1,Adventures of Buckaroo Banzai Across the 8th Dimension,WD Richter,1984,USA,,Film,
4ce2b7bc872f5,1,A Heart in Winter,Claude Sautet,1992,France,Drama,Film,Daniel Auteuil | Emmanuelle Béart | André Dussolier
4ce2b7662f15d,1,The Blood of a Poet,Jean Cocteau,1930,France,Drama,Film,Jean Cocteau | Enrico Rivero | Lee Miller
10033,1,The Horse Boy,Michel Orion Scott,,,,,
4ce2b7652fc77,1,The Saga of Anatahan,Josef von Sternberg,1953,Japan,War,Film,Josef von Sternberg | Akemi Negishi | Tadashi Suganuma
4ce2b79c0becb,1,Dreams of Hind and Camilia,Mohammed Khan,1988,Egypt,Drama,Film,Naglaa Fathi | Aida Riyadh | Ahmed Zaki
